code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
QAT,0.00029551,0.00035568,0.00029775,0.00032916,0.00034424,0.00029947,0.0003257,0.00032495,0.00034009,0.00034215,0.0003739,0.00034811,0.00035052,0.00036286,0.00040707,0.00042495,0.00041003,0.00040914,0.00040823,0.00041081,0.00040955,0.00039631
ARE,0.00184,0.0025989,0.0017452,0.0019591,0.0017168,0.001722,0.0021258,0.002298,0.0022258,0.0022269,0.0029052,0.0025,0.0025436,0.0022372,0.002431,0.0035886,0.0039137,0.0031766,0.0032391,0.0029585,0.0029528,0.0028607
CHN,0.0084595,0.0085059,0.0081677,0.0081222,0.0080452,0.0082195,0.0084617,0.0097303,0.0096922,0.010455,0.010729,0.01112,0.011476,0.010987,0.011749,0.011281,0.01197,0.010966,0.011077,0.01234,0.012321,0.012081
MLI,0.073609,0.056257,0.05996,0.076024,0.090745,0.056795,0.069896,0.064489,0.094627,0.072843,0.067597,0.061012,0.05776,0.07261,0.069778,0.085884,0.068086,0.087309,0.082697,0.075743,0.079556,0.072022
NER,0.050149,0.057014,0.067418,0.064614,0.067696,0.039487,0.043219,0.0459,0.058578,0.051043,0.045155,0.037549,0.040543,0.049479,0.043433,0.055621,0.044293,0.057539,0.046874,0.050262,0.051085,0.048118
TCD,0.14054,0.095726,0.088562,0.12479,0.13259,0.10552,0.11591,0.11861,0.14758,0.13599,0.1216,0.10018,0.11147,0.11479,0.093694,0.13717,0.11621,0.12449,0.1215,0.11501,0.115,0.10061
VNM,0.063249,0.057628,0.065176,0.077671,0.061197,0.078568,0.063613,0.063548,0.076828,0.079756,0.077051,0.079398,0.081632,0.069583,0.08764,0.099196,0.087459,0.099953,0.10275,0.098767,0.097677,0.091255
CUB,0.028261,0.02511,0.028114,0.028832,0.025746,0.02592,0.023981,0.025986,0.026574,0.026597,0.022267,0.025179,0.025724,0.025583,0.025049,0.021752,0.020583,0.023813,0.021896,0.025894,0.025378,0.025133
SDN,0.40933,0.30363,0.26052,0.32689,0.3196,0.29301,0.30149,0.32438,0.38728,0.2922,0.36096,0.27652,0.38497,0.40638,0.32858,0.4378,0.36979,0.35644,0.37663,0.34271,0.3311,0.29643
LAO,0.044644,0.040012,0.046168,0.057858,0.045721,0.057995,0.045412,0.041621,0.052251,0.061267,0.056385,0.052625,0.057011,0.044293,0.057155,0.072163,0.058499,0.063795,0.070307,0.065688,0.06481,0.058349
CHN,0.00081656,0.00086126,0.0007604,0.00082382,0.00084155,0.00085573,0.00084958,0.00083218,0.00081059,0.00096211,0.00094789,0.00097761,0.00097611,0.00095752,0.0010231,0.00093254,0.0010116,0.00091373,0.0010275,0.0010443,0.0010533,0.00098751
GBR,0.0014682,0.001423,0.0013184,0.0013454,0.0014461,0.0014338,0.0014681,0.0016087,0.001558,0.001644,0.0016252,0.0015334,0.0013248,0.0012825,0.0017126,0.0012841,0.0012833,0.001675,0.0018609,0.001786,0.0017804,0.0017017
THA,0.13509,0.12239,0.13496,0.15419,0.13226,0.1632,0.13085,0.12714,0.14852,0.16236,0.15176,0.1428,0.15602,0.12533,0.15241,0.1799,0.15932,0.15713,0.17259,0.15635,0.15392,0.13894
HTI,0.0052102,0.0051847,0.0057778,0.0054838,0.0055382,0.0055041,0.0058921,0.0061415,0.0059142,0.0060262,0.0056228,0.0058813,0.0051116,0.0052539,0.005961,0.0049338,0.0048127,0.0059461,0.0059346,0.0063518,0.0062786,0.006148
DOM,0.0074188,0.0069067,0.0071695,0.0065226,0.0072493,0.006956,0.0077228,0.0077428,0.0075365,0.0082414,0.0078947,0.0074811,0.0068935,0.0068952,0.0079659,0.0072741,0.0068969,0.0084682,0.0094531,0.0098647,0.0097052,0.0095734
PHL,0.031474,0.033752,0.037338,0.035055,0.029092,0.031995,0.03453,0.037703,0.036526,0.036892,0.035462,0.03509,0.034766,0.031652,0.033766,0.036155,0.031563,0.035173,0.035969,0.039603,0.039177,0.038393
YEM,0.0099192,0.010484,0.0099879,0.010315,0.0079845,0.007859,0.007988,0.009278,0.0094728,0.010174,0.0085898,0.0088453,0.008381,0.0081464,0.0082459,0.009469,0.011484,0.01117,0.0097263,0.0099603,0.0099243,0.0095091
JAM,0.0022567,0.00212,0.0025902,0.0024819,0.0022908,0.0025298,0.0023766,0.0027541,0.0025011,0.0028289,0.0023855,0.0027526,0.0023514,0.0023732,0.0025867,0.0020349,0.0020666,0.0024806,0.0023622,0.0025296,0.0025158,0.0023934
BLZ,0.0050572,0.0045291,0.0048577,0.006015,0.004459,0.0075443,0.0043934,0.004727,0.0062392,0.0051531,0.004916,0.0041269,0.0051246,0.0046987,0.0034911,0.0044091,0.0041997,0.0053326,0.004749,0.0050498,0.0046668,0.0045663
USA,0.00087161,0.0010202,0.0010763,0.00070115,0.00080506,0.00094657,0.00086589,0.00090108,0.00074895,0.00080963,0.00082734,0.00074341,0.0008602,0.00084107,0.00073578,0.00084547,0.00070739,0.00096763,0.00074741,0.0010211,0.0010098,0.00095276
KHM,0.06345,0.054823,0.062322,0.06592,0.055695,0.074831,0.064794,0.063047,0.071047,0.079994,0.064101,0.063491,0.071523,0.061157,0.065245,0.077169,0.074093,0.074634,0.080327,0.069892,0.067139,0.062104
GBR,0.000022349,0.000026158,0.000027597,0.000017978,0.000020643,0.000024271,0.000022173,0.000023044,0.000019128,0.000020651,0.000021075,0.000018912,0.000021855,0.000021341,0.000018645,0.000021397,0.000017879,0.000024426,0.000018842,0.000025741,0.000025458,0.000024019
NLD,0.00054215,0.0004816,0.00055149,0.00050369,0.00050849,0.00052738,0.00046984,0.00052772,0.0005093,0.00056384,0.00062716,0.00051236,0.00032433,0.00043954,0.00060157,0.00037244,0.00066789,0.00060751,0.00053371,0.00050652,0.00050526,0.00047537
