code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AZE,0.0045948,0.0059709,0.0074708,0.0067647,0.0067345,0.0094615,0.0091367,0.014292,0.011584,0.011416,0.0090588,0.0077371,0.0084777,0.0041205,0.011463,0.01033,0.0082497,0.010745,0.010772,0.012107,0.0094577,0.010792
GRC,0.025943,0.032183,0.042974,0.041938,0.033115,0.02775,0.028772,0.019254,0.039272,0.035148,0.037483,0.028427,0.036594,0.039871,0.029898,0.026569,0.034899,0.031647,0.025444,0.034098,0.031273,0.03548
ARM,0.0025978,0.0029863,0.0033005,0.0033926,0.0032785,0.0035615,0.0037152,0.0042233,0.0045253,0.0044973,0.0040801,0.0036781,0.0040329,0.0024462,0.0047058,0.0044954,0.0036831,0.0044965,0.0047614,0.005106,0.0040382,0.0044928
TJK,0.0054479,0.0096514,0.013384,0.010752,0.011508,0.014903,0.010358,0.0062166,0.012598,0.013126,0.017414,0.016346,0.01569,0.0064415,0.016804,0.010468,0.01234,0.015332,0.012378,0.015401,0.012431,0.011577
IRN,0.096545,0.12881,0.16951,0.13124,0.14972,0.19583,0.1566,0.19791,0.21697,0.18953,0.20399,0.19009,0.20335,0.12038,0.21443,0.17459,0.18254,0.21217,0.1862,0.21515,0.19452,0.19715
KOR,0.03187,0.036077,0.034395,0.027399,0.026915,0.032697,0.017536,0.011854,0.01412,0.022478,0.019594,0.015964,0.018006,0.016207,0.020138,0.01867,0.017648,0.018194,0.021385,0.022248,0.020479,0.016196
AFG,0.050308,0.078106,0.10142,0.07584,0.091132,0.12357,0.091024,0.091495,0.10762,0.092197,0.10562,0.09669,0.11142,0.065695,0.13003,0.0845,0.097331,0.11966,0.10058,0.12346,0.10534,0.10027
TUN,0.0088691,0.013075,0.014166,0.013871,0.012882,0.0068058,0.013488,0.0085313,0.010229,0.013075,0.0091504,0.0080839,0.017128,0.023806,0.012243,0.0043029,0.01265,0.016524,0.015162,0.01203,0.015711,0.0061396
IRQ,0.037891,0.048376,0.050877,0.049848,0.052323,0.065022,0.059558,0.065255,0.059311,0.055418,0.063192,0.049947,0.06317,0.040424,0.075614,0.0599,0.059021,0.07358,0.064549,0.07692,0.073243,0.069068
SYR,0.01562,0.019289,0.017016,0.020556,0.017958,0.023538,0.024055,0.021753,0.0232,0.020138,0.024668,0.016105,0.02362,0.013911,0.031015,0.022851,0.018945,0.027884,0.024608,0.031531,0.030787,0.028201
