code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
USA,0.000062063,0.000072641,0.000076637,0.000049926,0.000057325,0.000067401,0.000061543,0.000063927,0.000053037,0.00005723,0.000058375,0.000052358,0.000060473,0.000059022,0.00005154,0.000059117,0.000049373,0.000067415,0.000051979,0.000071009,0.00007023,0.00006626
ATG,0.000048263,0.000048166,0.000047943,0.000047546,0.000046634,0.000046043,0.000045529,0.000051159,0.00005106,0.000052246,0.000050755,0.000050545,0.000050861,0.000061557,0.000062824,0.000065055,0.000064675,0.000064404,0.000062349,0.000059484,0.000056659,0.000053746
KNA,0.000054305,0.000063561,0.000067057,0.000043685,0.000050159,0.000058976,0.00005385,0.000055936,0.000046407,0.000050076,0.000051078,0.000045813,0.000052914,0.000051644,0.000045097,0.000051727,0.000043201,0.000058988,0.000045481,0.000062133,0.000061451,0.000057978
CPV,0.000065771,0.000065721,0.000065619,0.000065426,0.000065224,0.000064991,0.000062351,0.000066097,0.000068213,0.000071884,0.000073508,0.000075101,0.000077721,0.000084539,0.000083264,0.00008622,0.000085411,0.000084446,0.000083419,0.000082392,0.00008139,0.000080344
GBR,0.0000074251,0.0000074102,0.0000073759,0.0000073148,0.0000071745,0.0000070836,0.0000070044,0.0000078707,0.0000078553,0.0000080379,0.0000078085,0.0000077761,0.0000078247,0.0000094703,0.0000096652,0.000010008,0.00000995,0.0000099083,0.0000095922,0.0000091513,0.0000087168,0.0000082686
SEN,0.040233,0.028478,0.032281,0.03534,0.0432,0.034264,0.032416,0.035424,0.053012,0.035244,0.037809,0.02961,0.028624,0.03494,0.033773,0.043873,0.03119,0.035974,0.035111,0.031623,0.033185,0.030842
FRA,0.00012977,0.00012944,0.00012938,0.00012818,0.00012615,0.00012464,0.00012371,0.00013818,0.00013781,0.00014154,0.00013785,0.00013759,0.00013864,0.00016616,0.00016965,0.00017579,0.00017471,0.00017396,0.0001691,0.00016202,0.00015506,0.00014723
HND,0.018294,0.016535,0.019239,0.021988,0.016913,0.019109,0.016934,0.01963,0.022472,0.020089,0.021286,0.017392,0.020249,0.020083,0.020678,0.021371,0.018489,0.019546,0.018468,0.019355,0.018837,0.018294
DMA,0.000082231,0.000081573,0.000085276,0.000083605,0.000085186,0.000084732,0.000087303,0.000091868,0.00009096,0.00009697,0.000096861,0.000098799,0.00010081,0.00010976,0.00011255,0.00011742,0.00011629,0.00011574,0.0001172,0.00011699,0.00011695,0.00011202
BFA,0.070942,0.050632,0.048464,0.066509,0.079157,0.057111,0.065787,0.055616,0.075104,0.062624,0.06552,0.050161,0.052021,0.060732,0.059124,0.068793,0.060471,0.065681,0.065643,0.058271,0.060783,0.053198
NIC,0.015905,0.015044,0.017461,0.019012,0.015067,0.016116,0.015629,0.018207,0.020159,0.018648,0.01931,0.015907,0.018417,0.017831,0.018787,0.019423,0.016364,0.017709,0.016601,0.01685,0.016404,0.016083
FRA,0.00013705,0.00013595,0.00014213,0.00013934,0.00014198,0.00014122,0.0001455,0.00015311,0.0001516,0.00016162,0.00016144,0.00016467,0.00016801,0.00018294,0.00018759,0.0001957,0.00019381,0.0001929,0.00019533,0.00019499,0.00019492,0.00018671
ETH,0.18604,0.16446,0.1437,0.15684,0.13986,0.14975,0.14896,0.16074,0.17666,0.1398,0.15512,0.12731,0.157,0.15832,0.15444,0.17873,0.16655,0.16067,0.18647,0.15394,0.15074,0.14274
SLV,0.0042506,0.0035214,0.0041296,0.0047752,0.0038528,0.0045691,0.0036992,0.0041467,0.0047308,0.0043074,0.0043851,0.0035795,0.0043873,0.0042616,0.0043666,0.0046118,0.003954,0.0041445,0.0039237,0.0042715,0.0041558,0.0039814
LCA,0.000071267,0.000070696,0.000073906,0.000072458,0.000073828,0.000073435,0.000075662,0.000079619,0.000078832,0.000084041,0.000083946,0.000085626,0.000087367,0.00009513,0.000097544,0.00010177,0.00010078,0.00010031,0.00010157,0.00010139,0.00010136,0.000097088
GMB,0.002385,0.0017531,0.0019442,0.0021257,0.0025756,0.002101,0.0019556,0.0021318,0.0032713,0.0021179,0.0023122,0.0017863,0.001733,0.0020969,0.0020545,0.0026864,0.0018825,0.0021638,0.0021031,0.001901,0.0019958,0.0018597
NGA,0.29532,0.22231,0.19212,0.24423,0.27219,0.23128,0.23126,0.21728,0.2487,0.24513,0.25376,0.1931,0.22333,0.23933,0.22661,0.26875,0.22638,0.23853,0.22943,0.2163,0.2159,0.19384
VCT,0.00005482,0.000054382,0.000056851,0.000055737,0.000056791,0.000056488,0.000058202,0.000061245,0.00006064,0.000064647,0.000064574,0.000065866,0.000067205,0.000073177,0.000075034,0.000078282,0.000077526,0.00007716,0.000078131,0.000077995,0.000077967,0.000074683
BRB,0.000060302,0.00005982,0.000062536,0.00006131,0.00006247,0.000062137,0.000064022,0.00006737,0.000066704,0.000071111,0.000071031,0.000072453,0.000073926,0.000080494,0.000082538,0.00008611,0.000085278,0.000084876,0.000085944,0.000085795,0.000085764,0.000082151
CMR,0.14146,0.10356,0.085155,0.12318,0.12512,0.10776,0.11049,0.10524,0.12684,0.10745,0.12598,0.093195,0.11698,0.11882,0.10762,0.12381,0.1078,0.11157,0.11142,0.10396,0.10067,0.092019
DJI,0.0017338,0.0016066,0.0016209,0.0018175,0.0016634,0.0015328,0.0015081,0.0017012,0.0022045,0.0018717,0.0016762,0.0015051,0.0014835,0.0016256,0.0017054,0.0018828,0.0018874,0.0018959,0.0021419,0.0017504,0.0017313,0.001669
GNB,0.007346,0.005818,0.0062082,0.0071117,0.0078134,0.0068642,0.0067637,0.0071838,0.00893,0.0070884,0.0073335,0.0061103,0.0061079,0.0071782,0.0077029,0.0081224,0.0067171,0.0074199,0.0072538,0.0069083,0.007089,0.0067564
GIN,0.061005,0.043615,0.045063,0.077119,0.064232,0.058169,0.061338,0.05961,0.05777,0.058561,0.062181,0.052231,0.052751,0.064205,0.068522,0.060395,0.054379,0.060782,0.061879,0.058072,0.057718,0.053929
COL,0.16736,0.12195,0.14688,0.1295,0.12412,0.13189,0.13175,0.17526,0.14061,0.15203,0.14015,0.14475,0.14659,0.14549,0.15448,0.11691,0.13689,0.15836,0.15338,0.13854,0.13561,0.12688
NLD,0.000099365,0.000087063,0.00010015,0.00009285,0.000093257,0.000096176,0.000085576,0.000096475,0.000093702,0.00010384,0.00011586,0.000094328,0.000057821,0.000079943,0.00011143,0.000067105,0.00012426,0.00011146,0.000098422,0.000091906,0.00009172,0.000086281
BEN,0.049482,0.031279,0.02718,0.037073,0.045209,0.037975,0.039247,0.034409,0.04113,0.040841,0.04242,0.031288,0.034875,0.039388,0.03843,0.042982,0.039851,0.039894,0.04221,0.035989,0.036857,0.031831
GRD,0.000049338,0.000048944,0.000051165,0.000050163,0.000051112,0.000050839,0.000052382,0.000055121,0.000054576,0.000058182,0.000058117,0.00005928,0.000060485,0.000065859,0.000067531,0.000070454,0.000069773,0.000069444,0.000070318,0.000070196,0.00007017,0.000067215
VEN,0.24524,0.1715,0.19359,0.17496,0.16108,0.18477,0.19872,0.19332,0.20482,0.19873,0.20437,0.23249,0.19554,0.21062,0.22235,0.16545,0.22052,0.22453,0.19039,0.18059,0.17796,0.16475
SOM,0.053724,0.035111,0.047403,0.039258,0.03558,0.053399,0.054385,0.055117,0.037019,0.033471,0.030461,0.034226,0.036427,0.035147,0.043747,0.044465,0.048588,0.0368,0.048551,0.039019,0.038486,0.037257
TTO,0.0012427,0.0010842,0.0012982,0.0011083,0.0012122,0.001217,0.0013893,0.0010198,0.0013771,0.00088514,0.0010122,0.0011439,0.0010517,0.0012933,0.001262,0.0011613,0.0010966,0.0011434,0.0010925,0.000965,0.00096341,0.00094119
CRI,0.0063054,0.0062106,0.0068268,0.0058123,0.0061438,0.0057355,0.0065597,0.0071389,0.006741,0.0074844,0.0063216,0.0058912,0.0069917,0.0060569,0.0066147,0.007071,0.005751,0.0062961,0.005968,0.00614,0.006064,0.0058641
GHA,0.10508,0.071296,0.064037,0.083245,0.093705,0.085018,0.088239,0.078268,0.091784,0.088975,0.094891,0.07074,0.079674,0.089103,0.087423,0.094978,0.093473,0.08731,0.098077,0.084946,0.085591,0.075332
TGO,0.025978,0.016541,0.014797,0.019933,0.023077,0.020247,0.02117,0.018373,0.022093,0.021542,0.02279,0.016741,0.01878,0.021466,0.020975,0.022955,0.02238,0.02143,0.023776,0.020264,0.020614,0.017893
CAF,0.34621,0.23493,0.1902,0.26546,0.264,0.24475,0.22489,0.24282,0.29639,0.23915,0.28374,0.20006,0.2805,0.31175,0.2354,0.28464,0.25533,0.2498,0.26756,0.23464,0.21727,0.19329
CIV,0.10988,0.083841,0.075096,0.098376,0.11196,0.10274,0.10006,0.096011,0.10128,0.10092,0.11032,0.083355,0.090797,0.098656,0.093546,0.10983,0.098526,0.091869,0.10057,0.090128,0.090374,0.081099
SLE,0.017009,0.013037,0.013099,0.023198,0.018265,0.016974,0.017657,0.017233,0.016193,0.016658,0.018095,0.015288,0.015498,0.018571,0.020247,0.017267,0.015659,0.017443,0.017756,0.017095,0.016874,0.015827
LKA,0.020244,0.016653,0.015287,0.01847,0.018774,0.02048,0.018984,0.019477,0.020837,0.017719,0.018267,0.018514,0.019538,0.023294,0.019111,0.021443,0.022374,0.021149,0.022688,0.020895,0.020675,0.019728
PAN,0.0086437,0.0061185,0.0077497,0.0078209,0.0068158,0.0062485,0.0067059,0.0078453,0.0073878,0.0078444,0.0073822,0.0073452,0.0075571,0.00799,0.0073817,0.007711,0.0069689,0.0080721,0.0086143,0.0077473,0.0077022,0.0073041
GUY,0.030502,0.027173,0.023425,0.024294,0.02752,0.027058,0.029946,0.024838,0.032472,0.026272,0.027923,0.025822,0.025163,0.028617,0.032065,0.025097,0.029113,0.026021,0.025098,0.026246,0.025618,0.023934
LBR,0.014026,0.0142,0.013063,0.022897,0.016796,0.015488,0.014817,0.015425,0.0143,0.013519,0.016652,0.013819,0.014143,0.015499,0.017457,0.015025,0.013152,0.014873,0.014441,0.015079,0.014753,0.014254
MYS,0.065834,0.060909,0.064421,0.067159,0.049029,0.05289,0.062335,0.070812,0.053036,0.060997,0.063818,0.065186,0.048391,0.048995,0.062691,0.058749,0.054915,0.051237,0.059078,0.069709,0.067188,0.066235
SUR,0.017471,0.015226,0.012816,0.017035,0.016364,0.015032,0.015956,0.015295,0.018202,0.015905,0.018404,0.016547,0.017588,0.01826,0.018141,0.018944,0.018597,0.016733,0.018113,0.018719,0.018297,0.016832
IDN,2.7236,1.3013,0.52663,0.29779,0.28789,0.27782,0.34462,0.59442,0.33957,0.40307,0.40417,0.61814,0.30832,0.3053,0.50056,0.26233,0.38742,0.35795,0.33355,0.48961,0.47525,0.43334
FRA,0.0094543,0.0082381,0.0070161,0.0093083,0.0088492,0.0079581,0.0083897,0.0082452,0.0098454,0.0086708,0.010107,0.0089406,0.0095932,0.0099775,0.009812,0.01048,0.010092,0.0092312,0.0099493,0.01026,0.01002,0.009176
COD,0.75727,0.50447,0.40929,0.50346,0.37416,0.43904,0.48686,0.55946,0.54222,0.47713,0.51675,0.40473,0.44115,0.61214,0.46203,0.55473,0.51255,0.43857,0.50628,0.47929,0.45113,0.39988
BRA,2.2656,1.3367,0.97931,1.2764,0.87723,0.85955,1.0589,1.5132,1.3964,1.2209,1.1903,1.1356,1.113,1.8138,1.368,1.7415,1.4734,1.4964,1.6029,1.6904,1.6198,1.4102
BRN,0.00050271,0.00047559,0.00060968,0.00092466,0.00040763,0.00044777,0.00043077,0.00076689,0.00061233,0.00066639,0.00069781,0.000532,0.00049908,0.00045264,0.00062771,0.00079094,0.00050436,0.00053915,0.00057588,0.00063155,0.00062597,0.00060907
KEN,0.13671,0.093828,0.098701,0.10116,0.071052,0.096298,0.11076,0.11793,0.099935,0.074868,0.080518,0.082429,0.091486,0.091219,0.097458,0.10847,0.11411,0.10079,0.097209,0.091751,0.089662,0.086516
UGA,0.080326,0.052884,0.043757,0.054844,0.039129,0.047723,0.046374,0.061046,0.066382,0.049508,0.052917,0.040393,0.054403,0.060546,0.048126,0.064871,0.053441,0.053371,0.053863,0.048588,0.046274,0.044101
GNQ,0.0032944,0.0032061,0.0028391,0.0031503,0.0029863,0.0027959,0.0029366,0.0030439,0.0029617,0.0027434,0.0030713,0.0028031,0.0026788,0.0030749,0.0030128,0.0031294,0.0031724,0.0026888,0.0030713,0.0031667,0.0031109,0.0030247
COG,0.071146,0.052972,0.044479,0.051144,0.045976,0.049466,0.055762,0.058182,0.057791,0.051086,0.052338,0.049701,0.048888,0.056138,0.050145,0.056316,0.054014,0.048034,0.055523,0.052546,0.050253,0.046908
GAB,0.036154,0.0301,0.026773,0.030416,0.027447,0.027482,0.031797,0.031587,0.031334,0.02836,0.030001,0.028357,0.02743,0.030648,0.02809,0.030439,0.031006,0.026346,0.030154,0.029465,0.028669,0.027228
STP,0.00043576,0.00043316,0.00045827,0.00044487,0.0004343,0.0004328,0.0004281,0.00045696,0.00046721,0.00042907,0.00045748,0.0004584,0.00041932,0.00049194,0.00047636,0.00047425,0.00051163,0.00044945,0.00051664,0.00047192,0.00045244,0.00041334
ECU,0.021287,0.018702,0.021484,0.022937,0.016864,0.017812,0.015908,0.019844,0.019213,0.017629,0.017375,0.019862,0.017307,0.021077,0.022083,0.023414,0.021315,0.021413,0.021589,0.022267,0.022023,0.021052
SGP,0.00047377,0.00040495,0.00040036,0.00039681,0.00032858,0.00036004,0.00043147,0.00025859,0.00020732,0.00022361,0.00026463,0.00023916,0.00019674,0.00020417,0.00023499,0.00024507,0.00022988,0.00020439,0.00022826,0.0003158,0.00030532,0.00029897
PER,0.086694,0.066137,0.070894,0.077871,0.062548,0.066291,0.060047,0.062244,0.069546,0.071792,0.067128,0.071593,0.065294,0.076012,0.068732,0.079106,0.068996,0.071194,0.071603,0.070664,0.069836,0.066301
TZA,0.24235,0.16469,0.14492,0.18244,0.12464,0.13493,0.18112,0.19062,0.18479,0.15106,0.16766,0.13739,0.14452,0.18077,0.16168,0.19797,0.16099,0.17185,0.16573,0.16974,0.16472,0.15395
RWA,0.0048893,0.003506,0.0033829,0.0038487,0.0026597,0.0031613,0.0037057,0.0046823,0.0041912,0.0035833,0.003781,0.003123,0.0036325,0.0043776,0.0039578,0.0048638,0.0041647,0.0042554,0.0041244,0.0042031,0.0040835,0.0038626
PNG,0.047151,0.042656,0.041168,0.020422,0.021545,0.020097,0.021664,0.032577,0.025474,0.031357,0.022829,0.028537,0.020104,0.021634,0.024172,0.020808,0.021263,0.021416,0.022548,0.026003,0.02586,0.024219
BDI,0.0058374,0.0039685,0.0037668,0.0043964,0.0030298,0.0035977,0.0042789,0.0052777,0.0047763,0.0041112,0.0043318,0.0035549,0.0039952,0.0049998,0.0044247,0.0054224,0.0047162,0.0047061,0.0046144,0.0047395,0.0045913,0.0042883
AGO,0.36806,0.24803,0.19283,0.21378,0.15097,0.1825,0.217,0.24456,0.23735,0.21054,0.21526,0.17723,0.17077,0.26835,0.21433,0.24448,0.23917,0.20247,0.22739,0.22696,0.21857,0.19154
SLB,0.00039567,0.00044896,0.00049661,0.00042504,0.0004161,0.00036407,0.00040191,0.00044379,0.0004197,0.00042367,0.00039918,0.00040231,0.00039349,0.0004379,0.00046331,0.00045733,0.00047455,0.00045256,0.0004053,0.00043111,0.00041016,0.00038812
ZMB,0.24166,0.16646,0.12657,0.13832,0.093764,0.11149,0.13431,0.15846,0.16294,0.13605,0.14282,0.11974,0.11189,0.1833,0.1404,0.17211,0.15887,0.13976,0.15687,0.15372,0.14901,0.13355
TLS,0.002168,0.0018842,0.001867,0.0017564,0.0014042,0.0013628,0.0015587,0.0021993,0.0018599,0.0019559,0.0018488,0.0022412,0.0015173,0.0016422,0.0019856,0.0017307,0.0015246,0.0016624,0.0016722,0.0018767,0.0018712,0.0017595
MWI,0.029809,0.0206,0.015595,0.01886,0.012884,0.013812,0.018283,0.019535,0.021692,0.016572,0.019955,0.015602,0.015774,0.025072,0.019796,0.02502,0.0205,0.019721,0.021668,0.020914,0.020211,0.018811
BOL,0.22895,0.14491,0.10912,0.10903,0.084218,0.084306,0.092482,0.15579,0.12526,0.13186,0.12139,0.11671,0.10367,0.18744,0.13424,0.20911,0.1576,0.14284,0.13798,0.16173,0.15589,0.1393
AUS,1.0449,0.67892,0.52658,0.50539,0.48004,0.44488,0.4729,0.73449,0.71953,0.67327,0.56187,0.63094,0.52931,0.86148,0.77429,0.73341,0.7302,0.61514,0.69823,0.87267,0.86601,0.79671
MOZ,0.21453,0.17113,0.12082,0.14213,0.10755,0.11374,0.14415,0.159,0.16466,0.14068,0.15101,0.13367,0.12817,0.19337,0.16872,0.19581,0.16943,0.15312,0.17193,0.17729,0.17281,0.16062
COM,0.00024211,0.00020852,0.00022126,0.00024115,0.00022136,0.00023068,0.00022892,0.00023159,0.00024002,0.000222,0.00027937,0.00026436,0.00025589,0.00025641,0.00027452,0.00027829,0.00027736,0.00025979,0.00025327,0.00027743,0.00027567,0.00026067
MDG,0.094127,0.07427,0.063452,0.065673,0.059049,0.05606,0.072015,0.070678,0.074622,0.0632,0.071391,0.066802,0.063873,0.074391,0.073781,0.082341,0.082219,0.072204,0.080337,0.083617,0.081986,0.07576
FRA,0.00017678,0.00014992,0.00016014,0.000169,0.00016027,0.00016783,0.00016465,0.00016743,0.00017088,0.00015524,0.00019902,0.00018994,0.00017659,0.00017644,0.00019336,0.00019455,0.00019372,0.0001794,0.00017354,0.00019426,0.00019311,0.0001814
WSM,0.000026187,0.000026227,0.000026375,0.000026267,0.000026405,0.000026283,0.000026419,0.000026121,0.000025661,0.000025485,0.000025398,0.000025549,0.000025191,0.000025913,0.000025559,0.000025382,0.000025446,0.000025336,0.000025307,0.000025112,0.000025035,0.000024725
VUT,0.00012461,0.00010714,0.00012385,0.000080734,0.000074335,0.000073795,0.00008258,0.00012854,0.000090541,0.000094192,0.000081611,0.00007633,0.000082507,0.00007458,0.000086535,0.00008422,0.000082917,0.000073358,0.000080538,0.000080489,0.000079504,0.000078547
USA,0.0000029364,0.0000029425,0.0000029645,0.000002949,0.0000029696,0.0000029523,0.0000029966,0.0000029691,0.0000029262,0.0000028964,0.0000028781,0.0000028903,0.0000028355,0.0000029453,0.0000029223,0.0000028806,0.0000028912,0.0000028763,0.0000028733,0.0000028459,0.000002836,0.0000027918
ZWE,0.10859,0.084687,0.05152,0.048502,0.037164,0.039282,0.04218,0.06195,0.067598,0.057284,0.050992,0.052004,0.04144,0.082437,0.069552,0.072485,0.072955,0.064471,0.071157,0.071411,0.069863,0.06357
FJI,0.000087316,0.000087093,0.000086775,0.000086347,0.000085915,0.000085426,0.000084732,0.000096676,0.00010168,0.00010035,0.00010151,0.00010648,0.00010886,0.00012727,0.00012975,0.00013245,0.00013005,0.00012742,0.00012464,0.00012173,0.00011902,0.00011634
NAM,0.14007,0.10304,0.06313,0.06128,0.053519,0.047967,0.039672,0.055883,0.058379,0.050895,0.055837,0.048328,0.03802,0.053365,0.056259,0.056631,0.051742,0.049961,0.06661,0.064827,0.063911,0.059385
CHL,0.012768,0.011763,0.011631,0.011206,0.011329,0.010072,0.010145,0.011014,0.011359,0.012341,0.012099,0.012302,0.013373,0.017787,0.012783,0.013543,0.014662,0.014887,0.015839,0.014797,0.014651,0.013462
BWA,0.16393,0.095868,0.052515,0.05285,0.046229,0.044592,0.044941,0.076843,0.089557,0.06321,0.06304,0.053786,0.053872,0.093809,0.075703,0.069565,0.057124,0.061955,0.089103,0.074324,0.073313,0.066531
TON,0.0000072243,0.0000072229,0.0000072212,0.0000072184,0.0000072158,0.0000072128,0.000007349,0.0000063483,0.0000068109,0.0000066397,0.0000067283,0.000006466,0.0000066933,0.0000062522,0.0000058773,0.0000058098,0.000005805,0.0000057999,0.0000057945,0.0000057888,0.0000057836,0.0000057781
PRY,0.11003,0.059167,0.044965,0.044076,0.033641,0.031327,0.045465,0.078374,0.059661,0.054709,0.047817,0.050527,0.04862,0.097674,0.079305,0.085389,0.087348,0.078615,0.077471,0.091461,0.088182,0.080932
FRA,0.00072598,0.00061245,0.00074787,0.00046357,0.00046238,0.00041689,0.00048151,0.00070939,0.00050493,0.00064349,0.00054298,0.00044746,0.00043575,0.00042442,0.00050049,0.00046061,0.00048414,0.00041829,0.00045456,0.00048354,0.00046236,0.00041531
MUS,0.000035229,0.000034957,0.000034606,0.00008884,0.000031968,0.000031412,0.000061851,0.000037201,0.000036945,0.000038344,0.000040518,0.000037922,0.000034264,0.000041497,0.000041992,0.000043233,0.000045226,0.00004281,0.00004117,0.000038795,0.00003674,0.00003465
FRA,0.00018935,0.0001879,0.00018601,0.00047751,0.00017183,0.00016884,0.00033245,0.00019996,0.00019858,0.0002061,0.00021778,0.00020383,0.00018417,0.00022304,0.00022571,0.00023238,0.00024309,0.0002301,0.00022129,0.00020852,0.00019748,0.00018624
ARG,0.26782,0.17606,0.14204,0.12733,0.11201,0.099919,0.11175,0.19771,0.15783,0.15811,0.1304,0.13789,0.13968,0.25112,0.22099,0.2217,0.21909,0.21834,0.24545,0.25524,0.25219,0.23377
ZAF,0.237,0.13356,0.085511,0.090898,0.085711,0.080806,0.081863,0.12987,0.14313,0.12272,0.11341,0.10815,0.1049,0.20083,0.15571,0.14971,0.13835,0.1428,0.18543,0.17496,0.17353,0.15575
SWZ,0.0067693,0.0038794,0.0021063,0.0022626,0.0014422,0.0015958,0.0019618,0.0040995,0.003936,0.0027426,0.0023042,0.0023707,0.0021851,0.0054859,0.0038597,0.0041015,0.0036513,0.0038717,0.0044059,0.0042181,0.0041411,0.0036157
LSO,0.0052125,0.0037893,0.0029026,0.0030857,0.0028755,0.0027192,0.002643,0.0042779,0.003533,0.0037184,0.0034155,0.0032516,0.0033482,0.0051789,0.0045607,0.0047975,0.0043554,0.0043271,0.0053062,0.0054228,0.0054137,0.0049083
URY,0.022049,0.013317,0.011457,0.0094413,0.0092997,0.007099,0.0086702,0.013289,0.011363,0.013851,0.010868,0.011274,0.011213,0.025833,0.01494,0.016798,0.01821,0.016897,0.017323,0.0164,0.016439,0.015249
NZL,0.003321,0.0032773,0.0031119,0.0037393,0.0036696,0.0032996,0.0033881,0.0036576,0.004102,0.0037315,0.0039861,0.0037295,0.0035341,0.0039355,0.0036409,0.0039406,0.0037305,0.0035429,0.0038946,0.0034888,0.003394,0.0030504
GBR,0.000019043,0.000020764,0.000017458,0.000020845,0.000021873,0.000016338,0.000034284,0.000020629,0.000015813,0.000025165,0.000021763,0.000022577,0.000016692,0.00002989,0.000019798,0.000020021,0.000026858,0.000028074,0.000019824,0.000019354,0.000019256,0.000019211
DNK,0.01032,0.01167,0.012006,0.0096226,0.0094542,0.011332,0.0098245,0.0091853,0.0086604,0.0087143,0.0081683,0.0097019,0.0097983,0.0077393,0.007689,0.0063509,0.0067618,0.0070954,0.006556,0.007111,0.0065994,0.007538
DNK,0.010345,0.011695,0.012031,0.0096471,0.0094787,0.011356,0.0098477,0.0092092,0.0086851,0.0087399,0.0081946,0.0097297,0.0098264,0.0077687,0.0077167,0.0063795,0.0067902,0.0071238,0.006584,0.0071388,0.0066269,0.0075653
FRA,0.15605,0.186,0.18356,0.14392,0.13625,0.15206,0.14373,0.12476,0.13766,0.12087,0.12086,0.14294,0.1359,0.09219,0.086691,0.10249,0.099333,0.093332,0.092337,0.093685,0.063823,0.098405
EU,0.89032,1.022,0.96146,0.764,0.78046,0.89752,0.8364,0.71924,0.76616,0.71916,0.69697,0.79058,0.72297,0.60064,0.56811,0.56555,0.57572,0.56238,0.59534,0.54409,0.45485,0.59597
GBR,0.05985,0.070116,0.070687,0.059936,0.055936,0.058564,0.056944,0.051394,0.053479,0.049282,0.045443,0.070572,0.066679,0.043178,0.029368,0.034933,0.027135,0.036116,0.037614,0.039333,0.034363,0.037947
EUC,0.89062,1.0224,0.96176,0.76432,0.78078,0.89783,0.83675,0.7196,0.76652,0.71959,0.69731,0.79096,0.72335,0.60106,0.56849,0.56599,0.57612,0.56281,0.59572,0.54447,0.45523,0.59633
