code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
ERI,0.010824,0.015035,0.014962,0.013481,0.012444,0.012194,0.011483,0.013268,0.014518,0.011339,0.013807,0.011995,0.012734,0.0092613,0.017394,0.0097878,0.013052,0.018834,0.013347,0.015332,0.014897,0.0153
GTM,0.013706,0.019386,0.026262,0.019084,0.020299,0.021108,0.020023,0.021647,0.022152,0.019646,0.018867,0.01731,0.018625,0.014898,0.019385,0.01704,0.016194,0.019683,0.017182,0.020908,0.019735,0.017425
USA,0.00011001,0.00022603,0.00017271,0.00024626,0.00017445,0.00014937,0.00014791,0.00016536,0.00021373,0.00013475,0.00012826,0.00012937,0.00010744,0.0001114,0.00012381,0.000062002,0.000074359,0.00019953,0.000196,0.00021304,0.00020183,0.00019636
ATG,0.00047495,0.001083,0.00077136,0.0011589,0.00078794,0.00063223,0.00063939,0.00073481,0.00099266,0.00056978,0.00053666,0.00054364,0.0004125,0.00046806,0.00050938,0.0001932,0.00025379,0.00088789,0.00088125,0.00095558,0.00090578,0.00088403
KNA,0.00009626,0.00019778,0.00015112,0.00021548,0.00015264,0.0001307,0.00012942,0.00014469,0.00018701,0.00011791,0.00011223,0.0001132,0.000094009,0.000097478,0.00010834,0.000054252,0.000065064,0.00017459,0.0001715,0.00018641,0.0001766,0.00017182
CPV,0.0054059,0.0067308,0.0061221,0.0065168,0.0059248,0.0056672,0.0054322,0.0058958,0.0066935,0.0053814,0.0056924,0.0056633,0.0055517,0.0053168,0.0058873,0.0047667,0.0052232,0.0064575,0.006282,0.0066931,0.006297,0.006289
GBR,0.00043124,0.00088138,0.0006627,0.00096989,0.00071553,0.00061477,0.00061885,0.00068318,0.00087847,0.00055158,0.00050962,0.00053935,0.0004499,0.00048673,0.00054487,0.00029727,0.00034288,0.00083473,0.0008185,0.00088926,0.00085113,0.00083282
SEN,0.049484,0.063827,0.059454,0.065053,0.051853,0.035093,0.043665,0.06995,0.058859,0.05108,0.047495,0.05946,0.045136,0.039421,0.043915,0.023222,0.040725,0.04479,0.045533,0.058707,0.057934,0.058003
FRA,0.00029921,0.00072451,0.00048689,0.00076851,0.00050259,0.00037655,0.00039365,0.00045686,0.00064092,0.00033711,0.00031269,0.00032924,0.00023193,0.00029531,0.00030833,0.000081497,0.00012072,0.00056957,0.00056411,0.00062022,0.00059103,0.0005777
HND,0.0094318,0.012095,0.018809,0.011496,0.012201,0.012074,0.012073,0.013728,0.012968,0.012578,0.011707,0.0098304,0.011249,0.0090983,0.011438,0.010347,0.0094452,0.011908,0.0092617,0.012418,0.0113,0.010149
DMA,0.00013201,0.00031964,0.0002148,0.00033905,0.00022173,0.00016612,0.00017367,0.00020156,0.00028276,0.00014873,0.00013795,0.00014525,0.00010232,0.00013028,0.00013603,0.000035954,0.000053258,0.00025128,0.00024887,0.00027363,0.00026075,0.00025487
BFA,0.056942,0.079306,0.071375,0.081183,0.058892,0.044909,0.040587,0.05722,0.075,0.060816,0.059976,0.061042,0.051911,0.03254,0.051525,0.013771,0.049227,0.052482,0.056846,0.065115,0.071246,0.073213
NIC,0.010355,0.013285,0.018974,0.013045,0.013307,0.014017,0.013795,0.014415,0.015021,0.013596,0.013521,0.011299,0.012459,0.010499,0.013535,0.011475,0.011169,0.013842,0.01068,0.014033,0.012659,0.011658
FRA,0.00026068,0.00063474,0.00041215,0.00066961,0.00042866,0.0003035,0.00032693,0.00038449,0.00054927,0.00027419,0.00025586,0.00027769,0.00018868,0.00026122,0.00025965,0.000054511,0.000090451,0.00049304,0.00048799,0.00053711,0.0005163,0.00050658
ETH,0.1234,0.1587,0.15742,0.14486,0.14796,0.1424,0.13813,0.14893,0.16276,0.11709,0.15225,0.13053,0.15235,0.1014,0.18442,0.10355,0.13211,0.21777,0.13732,0.1722,0.17075,0.16535
SLV,0.0072467,0.0087359,0.010581,0.0091286,0.0096815,0.0088154,0.010101,0.0097057,0.0099648,0.0093314,0.0094172,0.0082576,0.0083763,0.0090038,0.009094,0.0083643,0.008193,0.0093366,0.0082474,0.010512,0.0093233,0.0088113
LCA,0.00013555,0.00033006,0.00021432,0.0003482,0.0002229,0.00015782,0.00017,0.00019994,0.00028562,0.00014258,0.00013305,0.0001444,0.000098112,0.00013584,0.00013502,0.000028346,0.000047034,0.00025638,0.00025375,0.0002793,0.00026848,0.00026342
GMB,0.002378,0.002855,0.0026083,0.0030451,0.0026469,0.0016076,0.001747,0.0036376,0.0030016,0.0024197,0.0022451,0.0026449,0.0022426,0.0018725,0.0021725,0.0011116,0.0020164,0.0022102,0.0021268,0.0025623,0.002664,0.0028278
NGA,0.18159,0.23416,0.20147,0.27495,0.23585,0.18099,0.16196,0.20396,0.23718,0.19283,0.21614,0.18572,0.19752,0.14857,0.18984,0.099589,0.16534,0.23125,0.20765,0.2504,0.24826,0.24934
VCT,0.00018387,0.00041256,0.00027206,0.00043513,0.00028295,0.00020141,0.00021857,0.00025536,0.00035508,0.00018295,0.00017255,0.00019309,0.00013698,0.00018748,0.00018209,0.00005133,0.000073827,0.00032791,0.00032607,0.00035522,0.00034484,0.00033893
BRB,0.00025798,0.00056487,0.0003743,0.00059574,0.00038928,0.00027755,0.00030189,0.00035198,0.00048535,0.00025253,0.00023894,0.0002698,0.00019373,0.00026431,0.00025505,0.000077131,0.00010756,0.00045219,0.00045028,0.000489,0.00047615,0.00046823
CMR,0.088897,0.10839,0.10918,0.12548,0.1175,0.097269,0.087616,0.10634,0.11381,0.09252,0.1063,0.086451,0.10458,0.076112,0.10498,0.062639,0.081663,0.13358,0.098172,0.12033,0.112,0.12337
DJI,0.0012815,0.0018626,0.0019787,0.0018537,0.0014797,0.0014277,0.0015842,0.0018369,0.0020476,0.0015059,0.0019356,0.0015163,0.0019458,0.001382,0.0022974,0.001144,0.0014591,0.002267,0.001479,0.0019564,0.0019394,0.0018297
GNB,0.007632,0.0094978,0.0078306,0.0086865,0.0078788,0.0064003,0.0066025,0.0067217,0.0093048,0.0070876,0.0075739,0.0072842,0.0065128,0.0055323,0.0063302,0.0043234,0.0060099,0.0069544,0.0073379,0.0077612,0.0081282,0.0091083
GIN,0.052687,0.068338,0.062392,0.065487,0.057616,0.0432,0.048324,0.049892,0.068069,0.052008,0.056958,0.052502,0.047136,0.037315,0.044126,0.025878,0.041716,0.050899,0.054078,0.058423,0.065919,0.069699
COL,0.14985,0.20068,0.24166,0.19915,0.19396,0.24228,0.21762,0.22066,0.23084,0.2025,0.21552,0.16975,0.21118,0.17047,0.22165,0.18983,0.20852,0.26154,0.16404,0.21224,0.1935,0.20516
NLD,0.000052602,0.000054963,0.000054559,0.000058926,0.000061506,0.000050201,0.000052077,0.000065386,0.000058184,0.000066414,0.000049915,0.000042702,0.000044651,0.000059931,0.000041158,0.000061078,0.000049625,0.000048355,0.000054145,0.000059257,0.000078034,0.000068156
BEN,0.024744,0.032217,0.026424,0.033612,0.030882,0.022246,0.02139,0.024466,0.032463,0.02454,0.027342,0.024836,0.024212,0.018303,0.022544,0.011058,0.021671,0.02803,0.026409,0.030258,0.03099,0.033421
GRD,0.00023713,0.00051409,0.00034133,0.00054217,0.00035499,0.00025327,0.00027574,0.00032122,0.00044141,0.00023059,0.00021848,0.00024758,0.00017864,0.00024342,0.00023428,0.00007277,0.00010033,0.00041275,0.00041124,0.00044604,0.00043485,0.00042771
VEN,0.15122,0.19939,0.24177,0.19609,0.18403,0.23864,0.19724,0.21745,0.21697,0.19388,0.22049,0.15561,0.20639,0.17276,0.2117,0.18251,0.19835,0.24261,0.16287,0.20758,0.17677,0.19421
SOM,0.034643,0.053623,0.046867,0.043444,0.053185,0.050767,0.051547,0.044443,0.04736,0.036851,0.051143,0.04038,0.047791,0.038821,0.062588,0.045259,0.042646,0.066197,0.047071,0.058218,0.049144,0.049457
TTO,0.00052465,0.0009306,0.00067191,0.00097024,0.00068778,0.00053137,0.00057066,0.00064453,0.00081386,0.00049858,0.00048586,0.00053164,0.00043349,0.0005275,0.0005075,0.00025704,0.00030438,0.0007821,0.0007756,0.00082882,0.00081354,0.00080228
CRI,0.0065721,0.0075559,0.0076414,0.0067212,0.0063218,0.0064876,0.0064583,0.0060043,0.006614,0.0059833,0.0060725,0.0060465,0.0053372,0.0059674,0.0058734,0.0056684,0.0058354,0.0060972,0.0058308,0.0060094,0.0061534,0.0059315
GHA,0.047335,0.062937,0.053184,0.060811,0.053567,0.041575,0.0395,0.047175,0.062432,0.047991,0.051567,0.047659,0.044186,0.035484,0.042777,0.02433,0.037694,0.052918,0.052942,0.060057,0.062783,0.063936
TGO,0.011773,0.015734,0.013117,0.015519,0.013357,0.010512,0.010012,0.011719,0.015834,0.011992,0.013009,0.012238,0.011185,0.0085852,0.010555,0.0056248,0.0096574,0.013126,0.012901,0.014618,0.014769,0.01578
CAF,0.17526,0.2053,0.2174,0.22423,0.22562,0.18477,0.1709,0.19648,0.20291,0.17554,0.19341,0.17443,0.20528,0.14635,0.20113,0.14237,0.15936,0.23562,0.17885,0.20773,0.20924,0.20963
CIV,0.063371,0.087602,0.073013,0.081253,0.071255,0.051152,0.053273,0.060509,0.082228,0.063336,0.067636,0.062201,0.056318,0.044634,0.056545,0.030258,0.046873,0.068582,0.07001,0.080824,0.093169,0.090634
SLE,0.015473,0.019205,0.024226,0.020107,0.016703,0.012396,0.014299,0.013918,0.0181,0.013464,0.015593,0.015059,0.013876,0.012549,0.012914,0.0067067,0.013133,0.015969,0.015841,0.017423,0.019335,0.019388
LKA,0.0098427,0.0099668,0.010471,0.011467,0.011542,0.012015,0.011677,0.012324,0.011282,0.011452,0.01143,0.010983,0.011546,0.010951,0.011727,0.011787,0.012094,0.012786,0.01132,0.012303,0.01212,0.012544
PAN,0.017182,0.022538,0.021573,0.018693,0.019595,0.020279,0.021344,0.020157,0.022995,0.021686,0.020951,0.019657,0.020536,0.01868,0.018684,0.01767,0.020484,0.022722,0.017702,0.020656,0.018367,0.018878
GUY,0.02711,0.032091,0.040415,0.034425,0.029701,0.038763,0.031188,0.035907,0.036608,0.031217,0.036081,0.022874,0.036632,0.026929,0.038054,0.029101,0.028598,0.043311,0.026578,0.033276,0.030677,0.032941
LBR,0.016357,0.020566,0.019109,0.021151,0.016507,0.01233,0.014314,0.014059,0.018101,0.015454,0.016049,0.014859,0.014064,0.013374,0.015226,0.0084899,0.013022,0.017231,0.016335,0.018909,0.022287,0.021408
MYS,0.023716,0.032396,0.036045,0.012597,0.019939,0.031604,0.026128,0.027318,0.029601,0.022752,0.027346,0.023042,0.025827,0.023928,0.041272,0.034455,0.031369,0.046066,0.031175,0.04459,0.040418,0.036396
SUR,0.017821,0.020377,0.025165,0.022283,0.018846,0.023394,0.019973,0.022867,0.022586,0.019008,0.022935,0.016075,0.023317,0.017474,0.024474,0.018393,0.018358,0.029046,0.01767,0.0223,0.020711,0.021842
IDN,0.63326,0.66846,0.28792,0.25394,0.25448,0.30526,0.34693,0.27831,0.30963,0.25763,0.38826,0.2383,0.24697,0.32173,0.27091,0.30359,0.30287,0.3357,0.41144,0.43948,0.28153,0.28397
FRA,0.0052116,0.0060638,0.007037,0.0070232,0.0053954,0.0064536,0.0057073,0.0065834,0.006446,0.004997,0.0062603,0.0030857,0.0066346,0.004582,0.0067487,0.0042224,0.0047486,0.0095514,0.0046581,0.00674,0.0060344,0.0067154
COD,0.42624,0.44593,0.49848,0.44583,0.45444,0.45514,0.40383,0.45506,0.44693,0.39879,0.4609,0.37872,0.46771,0.36396,0.52123,0.36934,0.40171,0.58961,0.39149,0.47133,0.45833,0.47914
BRA,1.1061,1.2381,1.2605,1.1624,1.032,1.2628,1.159,1.2363,1.2997,1.1943,1.3226,1.0189,1.3328,1.0202,1.6045,1.2959,1.3088,1.7594,1.0698,1.2804,1.2135,1.3886
BRN,0.00052784,0.00071414,0.0011435,0.00030787,0.0004263,0.00058903,0.00054265,0.00060529,0.00065002,0.00062647,0.0006259,0.00046254,0.00051305,0.00050845,0.00088046,0.00058668,0.00054489,0.0007409,0.00054787,0.00075629,0.00078153,0.00057719
KEN,0.074975,0.11845,0.11199,0.086951,0.10762,0.12006,0.10022,0.086939,0.082919,0.074008,0.11005,0.083836,0.095227,0.078774,0.11579,0.090458,0.085593,0.12331,0.091819,0.11488,0.10627,0.11366
UGA,0.039828,0.044112,0.046104,0.038663,0.038821,0.042539,0.03948,0.046998,0.040315,0.032534,0.042506,0.038583,0.042017,0.028497,0.052139,0.02937,0.040152,0.060813,0.034617,0.045152,0.048874,0.04752
GNQ,0.0050061,0.0053164,0.0059108,0.0057364,0.0055464,0.0053413,0.0049854,0.0057914,0.0059006,0.0050382,0.0061512,0.0047337,0.0061534,0.0046924,0.0062504,0.0047721,0.0046271,0.0070985,0.0051872,0.0065559,0.0057502,0.0060638
COG,0.055305,0.058322,0.065105,0.066636,0.064258,0.065504,0.057715,0.062665,0.062976,0.052437,0.06454,0.052787,0.061579,0.048057,0.069727,0.04964,0.053174,0.082528,0.053771,0.066642,0.061504,0.064049
GAB,0.03759,0.039927,0.043539,0.043482,0.040835,0.044045,0.038385,0.042534,0.044057,0.035971,0.04494,0.037981,0.043065,0.0338,0.047099,0.034321,0.03687,0.054303,0.036452,0.046013,0.042733,0.043672
STP,0.0018089,0.0017667,0.0019266,0.0018232,0.0018906,0.0018999,0.0019035,0.0018671,0.0018847,0.0020357,0.0019727,0.0019402,0.0020403,0.0018736,0.0019411,0.0019598,0.0016456,0.0018473,0.0018176,0.0020252,0.0018224,0.001755
ECU,0.023516,0.030228,0.03184,0.025913,0.026247,0.029302,0.026781,0.027813,0.027134,0.025923,0.029645,0.023172,0.029172,0.025743,0.031958,0.02827,0.028513,0.032429,0.025253,0.031397,0.029997,0.029019
SGP,0.000019998,0.000020777,0.000021731,0.000017341,0.000019263,0.000022729,0.000019619,0.00002112,0.000021337,0.000020602,0.000022512,0.000019274,0.000021913,0.00001944,0.000025785,0.000022496,0.000021838,0.000026526,0.000019799,0.000022655,0.000021594,0.000021756
PER,0.093696,0.11267,0.11305,0.097855,0.094507,0.10609,0.091364,0.10579,0.10891,0.10317,0.11455,0.088888,0.11525,0.089684,0.13332,0.11077,0.10945,0.13237,0.086458,0.10888,0.10603,0.10594
TZA,0.12281,0.12716,0.1484,0.11457,0.1079,0.14744,0.11808,0.13463,0.12307,0.12883,0.13613,0.13678,0.13712,0.11218,0.16741,0.11172,0.14269,0.17202,0.11678,0.14001,0.14686,0.12996
RWA,0.0027844,0.00319,0.0033904,0.0029489,0.0029872,0.0034522,0.003054,0.0033332,0.0030465,0.0030076,0.0031303,0.002979,0.0035237,0.0028146,0.0041291,0.0023474,0.0033136,0.0046136,0.0031811,0.003544,0.0036453,0.0033137
PNG,0.034416,0.033821,0.021471,0.020739,0.022152,0.027792,0.022861,0.024517,0.026658,0.022424,0.02412,0.018822,0.023988,0.016715,0.029144,0.022671,0.021754,0.028399,0.021777,0.024978,0.017961,0.021328
BDI,0.003936,0.0043392,0.0046766,0.0040507,0.0040173,0.0048127,0.0040978,0.0045807,0.004203,0.0045468,0.0042776,0.0040773,0.0047061,0.004025,0.0054811,0.0034556,0.0045582,0.0059593,0.0044988,0.0047696,0.0047244,0.0043224
AGO,0.27761,0.25758,0.25384,0.23627,0.23981,0.27375,0.23459,0.26528,0.25403,0.24087,0.27229,0.23513,0.27509,0.24365,0.29364,0.25908,0.25579,0.31749,0.23012,0.2608,0.24856,0.28457
SLB,0.0040555,0.0039842,0.0037407,0.003078,0.0029603,0.0046264,0.0029693,0.0035822,0.0038816,0.0038447,0.0040392,0.0028557,0.0039394,0.0026719,0.004499,0.0038695,0.0036065,0.0046752,0.0026824,0.0029396,0.0026759,0.00319
ZMB,0.13447,0.12578,0.1146,0.10295,0.095241,0.12422,0.10045,0.11836,0.1121,0.10666,0.12492,0.1016,0.13864,0.098076,0.14538,0.1193,0.12477,0.17373,0.10499,0.13045,0.11298,0.1295
TLS,0.0017135,0.0017208,0.0014424,0.0012826,0.0012431,0.0013957,0.0013775,0.0013651,0.001463,0.0013758,0.0014574,0.0012449,0.001374,0.0013833,0.0014821,0.0013585,0.0013546,0.0014731,0.0013534,0.0013644,0.0013807,0.0013651
MWI,0.017109,0.014841,0.0158,0.013449,0.011851,0.017496,0.013445,0.017456,0.01424,0.016523,0.015722,0.014556,0.018473,0.014395,0.021178,0.015945,0.017626,0.023629,0.015068,0.01792,0.017335,0.018084
BOL,0.16153,0.1856,0.16353,0.17043,0.14163,0.16781,0.17478,0.16558,0.21742,0.1929,0.18699,0.14573,0.19721,0.14559,0.25661,0.20103,0.17895,0.23234,0.14018,0.16148,0.14212,0.16785
AUS,0.50969,0.59799,0.51579,0.35284,0.33409,0.47398,0.42887,0.64296,0.59858,0.50311,0.77549,0.44975,0.75172,0.54875,0.87101,0.72092,0.53834,0.96472,0.54605,0.6715,0.54343,0.68478
MOZ,0.09629,0.079744,0.082998,0.075734,0.068681,0.098394,0.079973,0.088435,0.08273,0.084209,0.087658,0.073246,0.098043,0.085648,0.1141,0.094215,0.09324,0.12867,0.081172,0.098043,0.086154,0.099763
COM,0.0011105,0.0011152,0.0010857,0.0010634,0.0011035,0.0011806,0.0011274,0.0012439,0.0011751,0.0010563,0.0011772,0.0010395,0.0011947,0.0010644,0.0012648,0.0011768,0.0011697,0.0013322,0.0010728,0.0011764,0.0011206,0.0011555
MDG,0.042896,0.044824,0.041052,0.039788,0.040962,0.0482,0.039386,0.045304,0.040195,0.047815,0.049138,0.042451,0.043599,0.042512,0.054384,0.049904,0.045336,0.052816,0.043414,0.05072,0.052012,0.044634
FRA,0.00017349,0.0001763,0.00017181,0.00016661,0.00017517,0.0001888,0.00017521,0.00019359,0.00018624,0.00016817,0.00018706,0.00016443,0.00018808,0.00017144,0.00020007,0.00018929,0.00018516,0.00020985,0.00016754,0.00018566,0.00017536,0.00018265
WSM,0.00064423,0.00054487,0.00045752,0.00094053,0.0006719,0.00065339,0.00080373,0.00070181,0.00069146,0.0011649,0.0008656,0.00030575,0.00071358,0.00065557,0.00092794,0.00088666,0.00064804,0.0010531,0.00054394,0.0004228,0.000285,0.00070932
VUT,0.002432,0.0023792,0.0022223,0.0017124,0.0017966,0.0028915,0.0017126,0.002117,0.0023384,0.0024272,0.0025087,0.001581,0.0025276,0.0015212,0.0029249,0.0024882,0.0022395,0.0031381,0.001542,0.0016679,0.0014671,0.0019852
USA,0.000067107,0.000056758,0.000047658,0.000097972,0.00006999,0.000068061,0.000083721,0.000073106,0.000072027,0.00012135,0.000090167,0.000031849,0.000074331,0.000068288,0.000096661,0.00009236,0.000067504,0.00010969,0.000056661,0.000044041,0.000029688,0.000073887
ZWE,0.078069,0.05821,0.047075,0.049332,0.044085,0.058463,0.048423,0.053581,0.052101,0.041355,0.064682,0.038511,0.067376,0.048846,0.064975,0.061986,0.057844,0.08232,0.049716,0.066544,0.049898,0.072372
FJI,0.0020464,0.0017355,0.001547,0.0021271,0.0017405,0.0021785,0.0019548,0.001942,0.0020771,0.0028424,0.0023355,0.0011238,0.002169,0.0016384,0.0027376,0.0024868,0.0019526,0.0029956,0.0014882,0.0013603,0.0010473,0.001939
NAM,0.10902,0.082455,0.066998,0.069444,0.050551,0.053612,0.042523,0.060155,0.053639,0.051557,0.070242,0.029281,0.068911,0.044197,0.051719,0.063437,0.050325,0.10451,0.04596,0.064006,0.085882,0.073715
CHL,0.02985,0.033524,0.025496,0.024765,0.022515,0.031326,0.025767,0.029431,0.033598,0.026904,0.037111,0.023914,0.044015,0.028182,0.04677,0.043467,0.040153,0.056629,0.028249,0.033474,0.027193,0.034786
BWA,0.089007,0.060028,0.043658,0.046981,0.039321,0.059831,0.051785,0.084591,0.070401,0.060119,0.071374,0.059365,0.09635,0.044636,0.066517,0.062059,0.067746,0.11934,0.048928,0.073835,0.095249,0.077445
TON,0.0011705,0.00093623,0.00067921,0.0013277,0.00098142,0.0010086,0.00117,0.0011091,0.0011454,0.0017966,0.0014328,0.0004023,0.0011856,0.00094998,0.0015831,0.0015094,0.0010416,0.0018551,0.00080681,0.0007248,0.00040175,0.0011212
PRY,0.057302,0.070105,0.056645,0.057405,0.044625,0.06541,0.066104,0.06058,0.069,0.06841,0.070018,0.058116,0.073651,0.050711,0.081398,0.081609,0.077303,0.094306,0.056568,0.060589,0.056957,0.072545
FRA,0.0016167,0.0017161,0.0012911,0.00092873,0.0010517,0.0016572,0.001129,0.0012603,0.0014675,0.0014783,0.0014899,0.00099746,0.0014834,0.00090336,0.0018112,0.0014945,0.0013248,0.001919,0.00099557,0.0010177,0.00093296,0.0013009
MUS,0.00027271,0.00027227,0.0002374,0.00024185,0.00025386,0.00031452,0.00028486,0.00033786,0.00031351,0.00025921,0.00032603,0.00024463,0.00034559,0.00026927,0.00039201,0.00035629,0.00034671,0.00044331,0.00028252,0.00033407,0.00029798,0.00033092
FRA,0.00040784,0.00039909,0.00031863,0.00032616,0.00033138,0.00043683,0.00038348,0.00047429,0.00043698,0.00033,0.00045942,0.00029083,0.0004973,0.00034076,0.00058072,0.00051051,0.00048688,0.00068397,0.00035725,0.00046005,0.00038526,0.00045949
ARG,0.17506,0.20825,0.13969,0.13769,0.12804,0.21063,0.15347,0.18731,0.19242,0.15498,0.20702,0.11825,0.23949,0.16494,0.29777,0.26141,0.24241,0.35437,0.162,0.18627,0.15059,0.21616
ZAF,0.12235,0.10972,0.089272,0.10874,0.089871,0.099375,0.087921,0.11188,0.1251,0.11079,0.12166,0.087688,0.12697,0.08876,0.12577,0.12003,0.11507,0.18866,0.10287,0.12855,0.1354,0.14249
SWZ,0.0016211,0.0014909,0.0014475,0.0014027,0.0012157,0.0018312,0.0014661,0.0011082,0.0014063,0.0011463,0.0014647,0.001106,0.0015099,0.0011934,0.0018951,0.0016523,0.0015173,0.0027413,0.0012564,0.0014979,0.0009056,0.0019072
LSO,0.0020438,0.0020347,0.0014837,0.0014576,0.0013129,0.001973,0.0015505,0.0017663,0.0020437,0.0016721,0.0021962,0.001259,0.0026828,0.0014718,0.0029989,0.0027413,0.0025193,0.0043234,0.001725,0.0024795,0.0020923,0.0023575
URY,0.0092154,0.011116,0.0053082,0.0068713,0.0051035,0.0078077,0.0054518,0.007089,0.01042,0.0088372,0.010765,0.0051032,0.014055,0.0059465,0.014187,0.013416,0.011366,0.017765,0.0059173,0.010173,0.0082496,0.01063
NZL,0.0090229,0.0089692,0.0079311,0.0073516,0.0074569,0.0087548,0.0079586,0.0087394,0.0089054,0.0084345,0.0095974,0.0074824,0.0099973,0.008072,0.011013,0.010311,0.0095833,0.01242,0.008228,0.0090708,0.0084375,0.0097602
GBR,0.00066652,0.00066597,0.00052834,0.00051416,0.00047842,0.00061216,0.00054196,0.00054287,0.00060557,0.00043541,0.00063142,0.00045793,0.00073161,0.00055854,0.00083159,0.00078751,0.00074433,0.00096802,0.00057798,0.00067417,0.0005862,0.00071822
DNK,0.0097502,0.0094063,0.0072681,0.01026,0.0070995,0.0075332,0.009184,0.0091756,0.0030519,0.0080753,0.0073867,0.010187,0.0099933,0.0099016,0.0099857,0.0071836,0.0078065,0.0099592,0.0090027,0.0084951,0.0087366,0.010133
DNK,0.0098428,0.0094171,0.0074132,0.010432,0.0069552,0.0072397,0.0091009,0.0091096,0.0028843,0.008,0.0068916,0.01022,0.010163,0.010036,0.010053,0.0072866,0.0079616,0.010131,0.0091912,0.0086916,0.0087992,0.01042
FRA,0.13889,0.14074,0.15185,0.14761,0.22018,0.36662,0.23881,0.23512,0.19258,0.18219,0.1705,0.15119,0.144,0.17037,0.14639,0.14998,0.16515,0.23399,0.23054,0.20485,0.21766,0.24563
EU,0.75559,0.81035,0.98548,0.9609,1.0699,1.2398,1.0725,1.2609,0.98284,1.0761,1.0803,0.88319,0.8337,1.0459,0.94309,0.83612,0.9694,1.0671,0.91673,1.0786,1.1442,1.2437
GBR,0.089738,0.078791,0.090731,0.061238,0.073478,0.076114,0.070428,0.064098,0.070974,0.082902,0.039038,0.071204,0.059748,0.054246,0.058854,0.055175,0.053107,0.06656,0.071608,0.072836,0.059115,0.085281
EUC,0.75638,0.81067,0.98624,0.96179,1.0691,1.2386,1.0722,1.2606,0.98185,1.0757,1.0786,0.88338,0.83479,1.0467,0.94383,0.83692,0.97062,1.0685,0.91774,1.0797,1.1446,1.2454
